page,title,nid,file_id,filename,alt,uses_elsewhere,confidence,why,src
"/literacy/resources","Literacy Resources","","44367","Literacy - Resources.png","Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Literacy%20-%20Resources.png"
"/literacy/resources","Literacy Resources","","38193","Literacy Hub - Programs Banner.png","Presenter showing notes","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Literacy%20Hub%20-%20Programs%20Banner.png"
"/moose/lp","MOOSE Learning Progressions","","48661","MOOSE Learning Progressions Website Banner.png","Learning Progressions Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/MOOSE%20Learning%20Progressions%20Website%20Banner.png"
"/moose/lp/holocaust","MOOSE History of Genocide & the Holocaust Learning Progression","","50949","MOOSE - Learning Progression History of Genocide.png","learning banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/MOOSE%20-%20Learning%20Progression%20History%20of%20Genocide.png"
"/MTSS","Multi-Tiered Systems of Supports (MTSS)","","51263","MTSS - Homepage Banner.png","MTSS Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/MTSS%20-%20Homepage%20Banner.png"
"/offices","Maine Department of Education Offices","","31031","O - Higher Ed_0.png","higher ed banner","0","5","full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/O%20-%20Higher%20Ed_0.png"
"/pathways/mainecareerpathways","Maine Career Pathways","","49003","Early College - Maine Career Pathways Banner.png","Maine Career Pathways Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Early%20College%20-%20Maine%20Career%20Pathways%20Banner.png"
"/pathways/resources","Workforce Development & Innovative Pathways","","52285","WDIP Resources Banner (1).png","WDIP Resources","0","5","full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/WDIP%20Resources%20Banner%20%281%29.png"
"/pineproject","Pine Project","","38589","Pine Project - Website Banner.png","Pine Project Banner","1","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Pine%20Project%20-%20Website%20Banner.png"
"/pineproject/professionallearning","Pine Project - Professional Learning","","38589","Pine Project - Website Banner.png","Pine Project Banner","1","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Pine%20Project%20-%20Website%20Banner.png"
"/schools/eut","Education in the Unorganized Territory (EUT)","","42167","Unorganized Territory - Home Website Banner.png","Unorganized Territory — Home Website Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Unorganized%20Territory%20-%20Home%20Website%20Banner.png"
"/schools/eut/findschool","Education in the Unorganized Territory - Find Your School","","42225","Unorganized Territory - Find Your School Banner.png","Unorganized Territory Find Your School Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Unorganized%20Territory%20-%20Find%20Your%20School%20Banner.png"
"/schools/nutrition/programs/breakfast","School Breakfast Program (SBP)","","33658","Breakfast Programs.png","Breakfast Program Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Breakfast%20Programs.png"
"/schools/nutrition/programs/culinarydiversity","Culturally Diverse Culinary Resources","","33684","CN - Culture_1.png","culturally responsive banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/CN%20-%20Culture_1.png"
"/schools/nutrition/programs/farmtoschool","Farm and Sea to School","","33662","Farm & Sea.png","Farm and Sea banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Farm%20%26%20Sea.png"
"/schools/nutrition/programs/fd","Food Distribution Program","","33665","USDA.png","USDA Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/USDA.png"
"/schools/nutrition/programs/ffvp","Fresh Fruit and Vegetable Program (FFVP)","","33663","FFVP.png","FFVP Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/FFVP.png"
"/schools/nutrition/programs/harvestofthemonth","Maine Harvest of the Month","","33694","Harvest.png","harvest banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Harvest.png"
"/schools/nutrition/programs/nslp","National School Lunch Program (NSLP)","","52401","Lunch Program (1).png","National Lunch Program Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Lunch%20Program%20%281%29.png"
"/schools/nutrition/training","Child Nutrition Training","","37631","Child Nutrition - Webinars & Training Website Banner.png","Child Nutrition Webinars and Training Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Child%20Nutrition%20-%20Webinars%20%26%20Training%20Website%20Banner.png"
"/schools/safeschools/healthed/concussion","Concussion Management","","39031","School Health - Concussion Management Web Banner.png","Concussion Management Web Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/School%20Health%20-%20Concussion%20Management%20Web%20Banner.png"
"/schools/safeschools/healthed/nurseresources/carecoordination","Guidelines for School Health Services: Health Screenings","","39055","School Health - Health Screenings Web Banner.png","Health Screenings Web Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/School%20Health%20-%20Health%20Screenings%20Web%20Banner.png"
"/schools/safeschools/healthed/nurseresources/manual/pests","Pests in Schools","","39041","School Health - Pests in Schools Web Banner.png","Pests in Schools Web Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/School%20Health%20-%20Pests%20in%20Schools%20Web%20Banner.png"
"/schools/safeschools/highmobility/homelessed/MVliaisons","Resources for McKinney-Vento Liaisons","","50773","McKinney-Vento - Resources for Liaisons Banner.png","Resources for McKinney-Vento Liaisons Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/McKinney-Vento%20-%20Resources%20for%20Liaisons%20Banner.png"
"/schoolsupports/communityschools/current","Current Community Schools","","31174","Community.png","Community Schools Banner","2","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Community.png"
"/schoolsupports/schoolhealth/data","School Health Services: Data","","34941","School Health - Health Data.jpg","Health Data Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/School%20Health%20-%20Health%20Data.jpg"
"/schoolsupports/schoolhealth/professionaldevelopment","Professional Learning for School Nurses","","31253","School Health - Professional Development Banner_0.jpg","School Health Professional Development Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/School%20Health%20-%20Professional%20Development%20Banner_0.jpg"
"/specialservices/professionallearning","Special Services Professional Learning","","52275","OSSIE - Professional Learning (1).png","Professional Learning Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/OSSIE%20-%20Professional%20Learning%20%281%29.png"
"/teachingandlearning/engagementseries","EngageMEnt: Cultivating Innovative Teaching & Learning","","46691","Office of Teaching & Learning Engagement Series Register Banner.png","Register for the EngageMEnt Series","0","5","full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Office%20of%20Teaching%20%26%20Learning%20Engagement%20Series%20Register%20Banner.png"
"/Testing_Accountability/MECAS/materials/natint","National & International Assessments","","46679","Assessment - MECAS NAEP Banner.png","NAEP Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Assessment%20-%20MECAS%20NAEP%20Banner.png"
"/Testing_Accountability/model/indicators","Accountability Indicators","","44353","Model of Support - Accountability Indicators Banner.png","Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Model%20of%20Support%20-%20Accountability%20Indicators%20Banner.png"
"/about/leadership/studentleadership","Student Leadership","","40053","State Board - website image - 11.6.24.png","presenter showing notes","0","4","at top + full width","/doe/sites/maine.gov.doe/files/inline-images/State%20Board%20-%20website%20image%20-%2011.6.24.png"
"/data-reporting/Student","Student Data Entry and Reporting","","53109","DATA - Data Entry SIF Object - 6.5.2026 .png","SIF Objects","0","4","at top + full width","/doe/sites/maine.gov.doe/files/inline-images/DATA%20-%20Data%20Entry%20SIF%20Object%20-%206.5.2026%20.png"
"/earlyinterventionforme/contact","Early Intervention for ME: Regional & State Contacts","","36821","Early Intervention for ME - Regional Site Contacts.png","Regional Site Contacts","0","4","at top + full width","/doe/sites/maine.gov.doe/files/inline-images/Early%20Intervention%20for%20ME%20-%20Regional%20Site%20Contacts.png"
"/learning/content/physed","Physical Education Resources & Standards","","","Physical Education - Standards Document Card.png","kids in a gym class","0","4","at top + full width","/doe/sites/maine.gov.doe/files/inline-images/Physical Education - Standards Document Card.png"
"/learning/cte/grants4me","Grants4ME","","18134","Marine Blue Knot Logistics Logo (1).png","Grants4ME Logo","1","4","at top + full width","/doe/sites/maine.gov.doe/files/inline-images/Marine%20Blue%20Knot%20Logistics%20Logo%20%281%29.png"
"/learning/earlychildhood/first10/forming","Forming a First 10 School and Community","","52211","jason-goodman-Oalh2MojUuk-unsplash (1).jpg","presenter showing notes","1","4","at top + full width","/doe/sites/maine.gov.doe/files/inline-images/jason-goodman-Oalh2MojUuk-unsplash%20%281%29.jpg"
"/learning/healtheducationandphysicaleducation/professionaldevelopment","Health Education & Physical Education Professional Development","","38671","Health Education - Recorded Sessions Banner.png","Recorded Sessions Banner","0","4","near top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Health%20Education%20-%20Recorded%20Sessions%20Banner.png"
"/learning/II/PL/QFTcourse","Question Formulation Technique Course Information","","","Interdisciplinary Instruction - Question Formulation Technique Landing Page - Technique Card - 7.8.2025.png","Child at desk","0","4","at top + full width","/doe/sites/maine.gov.doe/files/inline-images/Interdisciplinary Instruction - Question Formulation Technique Landing Page - Technique Card - 7.8.2025.png"
"/learning/II/PL/sched","Professional Learning Schedule","","38799","InterdisciplinaryInstruction PL schedule.png","Teachers working at a table together","0","4","at top + full width","/doe/sites/maine.gov.doe/files/inline-images/InterdisciplinaryInstruction%20PL%20schedule.png"
"/learning/II/PL/sched","Professional Learning Schedule","","48507","Interdisciplinary Instruction - Professional Learning Schedule - Professional Learning Card.jpg","Card image cap","0","4","at top + full width","/doe/sites/maine.gov.doe/files/inline-images/Interdisciplinary%20Instruction%20-%20Professional%20Learning%20Schedule%20-%20Professional%20Learning%20Card.jpg"
"/learning/technology/contact","Learning Through Technology Contact Us","","31997","EBanks resize.jpg","Emma","0","4","at top + full width","https://www.maine.gov/doe/sites/maine.gov.doe/files/2023-10/EBanks%20resize.jpg"
"/learning/technology/studentleadership","Student Leadership","","40327","Teaching & Learning - Technology & Learning - Student Leadership Conference Card.png","presenter showing notes","0","4","at top + full width","/doe/sites/maine.gov.doe/files/inline-images/Teaching%20%26%20Learning%20-%20Technology%20%26%20Learning%20-%20Student%20Leadership%20Conference%20Card.png"
"/learning/worldlanguages","World Languages","","47399","World Languages - 5 Cs Banner.png","5 C's Banner","0","4","near top + named banner","/doe/sites/maine.gov.doe/files/inline-images/World%20Languages%20-%205%20Cs%20Banner.png"
"/lgbtq","LGBTQ+ Resources","","15601","mercedes-mehling-SKLSceAHpR0-unsplash (1).jpg","pride parade people holding rainbow flag portland maine","0","4","at top + full width","/doe/sites/maine.gov.doe/files/inline-images/mercedes-mehling-SKLSceAHpR0-unsplash%20%281%29.jpg"
"/lgbtq/parent","LGBTQ+ Parent Resources","","15673","rainbow grad (1).jpg","back of a graduate who has a rainbow painted onto mortarboard","0","4","at top + full width","/doe/sites/maine.gov.doe/files/inline-images/rainbow%20grad%20%281%29.jpg"
"/lgbtq/student","LGBTQ+ Student Resources","","15670","iStock-683554208.jpg","Collage of pictures of different students representing gay pride in parades","0","4","at top + full width","/doe/sites/maine.gov.doe/files/inline-images/iStock-683554208.jpg"
"/safety/threatassessmentlinks","Anonymous Threats","","29343","elizabeth-kay-l4gDUtU7GB4-unsplash_2.jpg","Caution tape","0","4","at top + full width","/doe/sites/maine.gov.doe/files/inline-images/elizabeth-kay-l4gDUtU7GB4-unsplash_2.jpg"
"/schools/eut/forms","Education in the Unorganized Territory Forms","","30119","pexels-emma-bauso-2253879.jpg","family walking hand-in-hand","0","4","at top + full width","../../sites/maine.gov.doe/files/inline-images/pexels-emma-bauso-2253879.jpg"
"/schools/nutrition/programs","Programs - Child Nutrition","","33282","Untitled design_2.png","Afterschool Snack Service banner","0","4","near top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Untitled%20design_2.png"
"/schools/nutrition/programs","Programs - Child Nutrition","","52307","Untitled design (3)_0.png","Breakfast Programs banner","0","4","near top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Untitled%20design%20%283%29_0.png"
"/Testing_Accountability/MECAS/materials/meascience","Science Assessment","","34621","ScienceExchange_Logo_Centered_D_RGB_GreenBG.jpg","logo","0","4","at top + full width","/doe/sites/maine.gov.doe/files/inline-images/ScienceExchange_Logo_Centered_D_RGB_GreenBG.jpg"
"/Testing_Accountability/MECAS/supports/assessmentliteracy","Assessment Literacy Basics","","22537","nmassessment.png","Teacher High Fives a Student","0","4","at top + full width","/doe/sites/maine.gov.doe/files/inline-images/nmassessment.png"
"/about/laws/policy","Policy and Legislation","","39145","Legislative - Typing Image - JPG.jpg","hands typing on laptop","0","3","near top + full width","/doe/sites/maine.gov.doe/files/inline-images/Legislative%20-%20Typing%20Image%20-%20JPG.jpg"
"/about/leadership/studentleadership","Student Leadership","","39407","Student Cabinet - Website image - 11.6.2024.png","Card image cap","0","3","near top + full width","/doe/sites/maine.gov.doe/files/inline-images/Student%20Cabinet%20-%20Website%20image%20-%2011.6.2024.png"
"/about/leadership/studentleadership/studentcabinet","Student Cabinet","","32061","Student Cab with ed committee.png","students","0","3","near top + full width","/doe/sites/maine.gov.doe/files/2023-10/Student%20Cab%20with%20ed%20committee.png"
"/about/leadership/studentleadership/studentcabinet","Student Cabinet","","32060","student cab circle_0.png","students","0","3","near top + full width","/doe/sites/maine.gov.doe/files/2023-10/student%20cab%20circle_0.png"
"/data-reporting/privacy","Data Privacy","","36599","Data - Data Privacy - State Laws.jpg","Card image cap","0","3","near top + full width","/doe/sites/maine.gov.doe/files/inline-images/Data%20-%20Data%20Privacy%20-%20State%20Laws.jpg"
"/learning/content/health/cancerprevention","Cancer Prevention, Bone Marrow Registry, and Organ Donation ","","22426","Cancer Prev ribbons.jpeg","Cancer ribbon","0","3","near top + full width","/doe/sites/maine.gov.doe/files/inline-images/Cancer%20Prev%20ribbons.jpeg"
"/learning/content/world-language/biliteracy","Maine Seal of Biliteracy","","46921","Multilingual Learning - Biliteracy Resource Kit 2025 Thumbnail.png","Resource Kit Thumbnail","0","3","near top + full width","/doe/sites/maine.gov.doe/files/inline-images/Multilingual%20Learning%20-%20Biliteracy%20Resource%20Kit%202025%20Thumbnail.png"
"/learning/earlychildhood/first10/forming","Forming a First 10 School and Community","","","Early Learning - First 10 Forming Creating Team Card.jpg","Card image cap","0","3","near top + full width","/doe/sites/maine.gov.doe/files/inline-images/Early Learning - First 10 Forming Creating Team Card.jpg"
"/learning/financialliteracy","Financial Literacy","","54059","Interdisciplinary Instruction - Financial Literacy Building Knowledge Card - 7.31.2026.png","Building Knowledge","0","3","near top + full width","/doe/sites/maine.gov.doe/files/inline-images/Interdisciplinary%20Instruction%20-%20Financial%20Literacy%20Building%20Knowledge%20Card%20-%207.31.2026.png"
"/learning/II","Interdisciplinary Instruction","","","Interdisciplinary Instruction - Numeracy Hub Card.png","Numeracy Hub","0","3","near top + full width","/doe/sites/maine.gov.doe/files/inline-images/Interdisciplinary Instruction - Numeracy Hub Card.png"
"/learning/II","Interdisciplinary Instruction","","47351","Interdisciplinary Instruction - Literacy Hub Card.png","Interdisciplinary Instruction","0","3","near top + full width","/doe/sites/maine.gov.doe/files/inline-images/Interdisciplinary%20Instruction%20-%20Literacy%20Hub%20Card.png"
"/learning/II/integratedliteracy","Integrated Literacy","","48939","Interdisciplinary Instruction - Integrated Literacy Landing Page - Literacy Foundations Card.jpg","Card image cap","0","3","near top + full width","/doe/sites/maine.gov.doe/files/inline-images/Interdisciplinary%20Instruction%20-%20Integrated%20Literacy%20Landing%20Page%20-%20Literacy%20Foundations%20Card.jpg"
"/learning/II/PL","Interdisciplinary Instruction Professional Learning","","50387","Interdisciplinary Instruction - Professional Learning Starter Kit Card .png","presenter showing notes","0","3","near top + full width","/doe/sites/maine.gov.doe/files/inline-images/Interdisciplinary%20Instruction%20-%20Professional%20Learning%20Starter%20Kit%20Card%20.png"
"/learning/II/techpblhome/techintegration","Integrating Instructional Technology","","27433","Authentic Problems.png","Authentic problems","0","3","near top + full width","/doe/sites/maine.gov.doe/files/inline-images/Authentic%20Problems.png"
"/learning/multilinguallearner/resources/interpretationtranslation","Interpretation & Translation","","39085","multilingual - language id card - 10.22.2024.png","Maine DOE Language Identification Card","0","3","near top + full width","/doe/sites/maine.gov.doe/files/inline-images/multilingual%20-%20language%20id%20card%20-%2010.22.2024.png"
"/learning/specialed/initiatives/dyslexia","Dyslexia & Reading Difficulties","","38411","Special Services - Dyslexia Understanding Banner.png","Card image cap","0","3","named banner","/doe/sites/maine.gov.doe/files/inline-images/Special%20Services%20-%20Dyslexia%20Understanding%20Banner.png"
"/learning/specialed/supervision","Supervision, Monitoring, and Support - SAUs","","37349","OSSIE - Supervision SAU .png","Card Image Caption","0","3","near top + full width","/doe/sites/maine.gov.doe/files/inline-images/OSSIE%20-%20Supervision%20SAU%20.png"
"/learning/standards/mathematics","Mathematics Standards","","40395","Standards & Instruction - Math Standards - K12 Documents Card.png","k-12 document card","0","3","near top + full width","/doe/sites/maine.gov.doe/files/inline-images/Standards%20%26%20Instruction%20-%20Math%20Standards%20-%20K12%20Documents%20Card.png"
"/learning/technology/studentleadership","Student Leadership","","40329","Teaching & Learning - Technology & Learning - Student Ambassadors Card.png","Card image cap","0","3","near top + full width","/doe/sites/maine.gov.doe/files/inline-images/Teaching%20%26%20Learning%20-%20Technology%20%26%20Learning%20-%20Student%20Ambassadors%20Card.png"
"/literacy/literacyforme","Literacy for ME","","38207","Literacy for ME - Main Website Banner.png","Literacy for ME Main Plan","0","3","named banner","/doe/sites/maine.gov.doe/files/inline-images/Literacy%20for%20ME%20-%20Main%20Website%20Banner.png"
"/pathways/educationpathways","Education Pathways & Early College","","","Education Pathways - Homepage - Aspirations Card.png","presenter showing notes","0","3","near top + full width","/doe/sites/maine.gov.doe/files/inline-images/Education Pathways - Homepage - Aspirations Card.png"
"/pathways/resources","Workforce Development & Innovative Pathways","","51225","Workforce Development - 2025 Overview Flyer Thumbnail.png","WDIP Flyer Thumbnail","0","3","near top + full width","/doe/sites/maine.gov.doe/files/inline-files/Workforce%20Development%20-%202025%20Overview%20Flyer%20Thumbnail.png"
"/safety","Maine School Safety Center Services","","52211","jason-goodman-Oalh2MojUuk-unsplash (1).jpg","presenter showing notes","1","3","near top + full width","/doe/sites/maine.gov.doe/files/inline-images/jason-goodman-Oalh2MojUuk-unsplash%20%281%29.jpg"
"/safety/sautraining","Where Have We Trained?","","52057","School Safety - 2026 Training Map - 4.8.2026.jpg","Training Map","0","3","near top + full width","/doe/sites/maine.gov.doe/files/inline-images/School%20Safety%20-%202026%20Training%20Map%20-%204.8.2026.jpg"
"/schools/eut/forms","Education in the Unorganized Territory Forms","","36555","pexels-cytonn-955389.jpg","man writing on form","0","3","near top + full width","/doe/sites/maine.gov.doe/files/inline-images/pexels-cytonn-955389.jpg"
"/schools/nutrition/programs","Programs - Child Nutrition","","52309","Untitled design (14)_0.png","Child and Adult Care Food Program banner","0","3","named banner","/doe/sites/maine.gov.doe/files/inline-images/Untitled%20design%20%2814%29_0.png"
"/schoolsupports/schoolhealth/guidelines/emergencycare","Emergency Care","","51993","School Health - Quick Guide Card .png","Guidelines Cover","1","3","near top + full width","/doe/sites/maine.gov.doe/files/inline-images/School%20Health%20-%20Quick%20Guide%20Card%20.png"
"/specialservices","Office of Special Services & Inclusive Education","","31080","OSSIE - CDS_1.png","Card image cap","0","3","near top + full width","/doe/sites/maine.gov.doe/files/inline-images/OSSIE%20-%20CDS_1.png"
"/teachingandlearning","Office of Teaching & Learning","","31068","INN - Early Learning_0.png","Card image cap","0","3","near top + full width","/doe/sites/maine.gov.doe/files/inline-images/INN%20-%20Early%20Learning_0.png"
"/Testing_Accountability/MECAS/math_ELA_Literacy","Math & ELA/Literacy","","34061","NWEA Acacia logo.png","logo","0","3","near top + full width","/doe/sites/maine.gov.doe/files/inline-images/NWEA%20Acacia%20logo.png"
